Activity,AccelX1,AccelY1,AccelZ1,AccelX2,AccelY2,AccelZ2,AccelX3,AccelY3,AccelZ3,AccelX4,AccelY4,AccelZ4,AccelX5,AccelY5,AccelZ5,AccelX6,AccelY6,AccelZ6,AccelX7,AccelY7,AccelZ7,AccelX8,AccelY8,AccelZ8,AccelX9,AccelY9,AccelZ9,AccelX10,AccelY10,AccelZ10,AccelX11,AccelY11,AccelZ11,AccelX12,AccelY12,AccelZ12,AccelX13,AccelY13,AccelZ13,AccelX14,AccelY14,AccelZ14,AccelX15,AccelY15,AccelZ15,AccelX16,AccelY16,AccelZ16,AccelX17,AccelY17,AccelZ17,AccelX18,AccelY18,AccelZ18,AccelX19,AccelY19,AccelZ19,AccelX20,AccelY20,AccelZ20,AccelX21,AccelY21,AccelZ21,AccelX22,AccelY22,AccelZ22,AccelX23,AccelY23,AccelZ23,AccelX24,AccelY24,AccelZ24,AccelX25,AccelY25,AccelZ25,AccelX26,AccelY26,AccelZ26,AccelX27,AccelY27,AccelZ27,AccelX28,AccelY28,AccelZ28,AccelX29,AccelY29,AccelZ29,AccelX30,AccelY30,AccelZ30,AccelX31,AccelY31,AccelZ31,AccelX32,AccelY32,AccelZ32,AccelX33,AccelY33,AccelZ33,AccelX34,AccelY34,AccelZ34,AccelX35,AccelY35,AccelZ35,AccelX36,AccelY36,AccelZ36,AccelX37,AccelY37,AccelZ37,AccelX38,AccelY38,AccelZ38,AccelX39,AccelY39,AccelZ39,AccelX40,AccelY40,AccelZ40,AccelX41,AccelY41,AccelZ41,AccelX42,AccelY42,AccelZ42,AccelX43,AccelY43,AccelZ43,AccelX44,AccelY44,AccelZ44,AccelX45,AccelY45,AccelZ45,AccelX46,AccelY46,AccelZ46,AccelX47,AccelY47,AccelZ47,AccelX48,AccelY48,AccelZ48,AccelX49,AccelY49,AccelZ49,AccelX50,AccelY50,AccelZ50
walking,-5.92804336547852,3.22259545326233,8.75320148468018,-5.06613063812256,2.14999318122864,7.12514448165894,-3.74931979179382,0.521935999393463,6.26323175430298,-6.2584433555603,-0.790086567401886,7.36456441879272,-1.99676418304443,1.57059633731842,12.7994022369385,-4.06056594848633,3.72058939933777,6.28717374801636,2.61925673484802,-0.244208574295044,11.1090955734253,2.01591777801514,1.55623114109039,4.36223554611206,1.77649760246277,0.196324542164803,3.2082302570343,4.53940629959106,-3.19865345954895,7.01022243499756,4.94163227081299,-8.27436065673828,1.17315888404846,9.47625064849854,-11.4921684265137,1.12527477741241,12.3061971664429,-10.2854900360107,4.8410758972168,6.74207210540771,-7.24006605148315,-1.18273568153381,4.34787034988403,-9.64863300323486,1.36948335170746,1.73340201377869,-15.4761199951172,10.074800491333,6.13394498825073,-8.83939266204834,-2.00155258178711,6.87614727020264,-8.50899314880371,-1.78607451915741,7.15866327285767,-8.26957225799561,-3.7349545955658,9.65342140197754,-9.65342140197754,-4.11323833465576,9.03571701049805,-15.0691051483154,-6.07648372650146,8.99740982055664,-15.9501714706421,-7.13950967788696,1.25935006141663,-11.4394960403442,-4.47715711593628,0.407014280557632,-7.04374122619629,-1.91536140441895,-0.430956304073334,-6.96712684631348,-0.804451763629913,3.13161587715149,-10.979808807373,-1.33117616176605,12.5504055023193,-13.8624277114868,-1.2449848651886,8.44674396514893,-10.7356004714966,0.272938996553421,10.2759132385254,-8.14507389068604,-2.28885674476624,3.87860679626465,-14.1210012435913,-3.23217225074768,0.857124209403992,-8.5712423324585,-0.814028561115265,-0.129286885261536,-10.1322612762451,-0.861912608146667,4.65432786941528,-11.1809215545654,-1.76213240623474,7.96790313720703,-15.6772327423096,-1.84832370281219,12.4450607299805,-12.9957265853882,0.59855043888092,13.2734546661377,-7.6375036239624,-2.3511061668396,11.7315883636475,-8.38449478149414,0.301669418811798,7.65186882019043,-16.3093013763428,-0.483628749847412,5.93283176422119,-14.6237840652466,-1.83395850658417,3.07415509223938,-11.113883972168,-1.82917010784149,-0.440533101558685,-9.30865573883057,-0.924161851406097,0.976834297180176,-9.58638381958008,-1.11090958118439,4.38617753982544,-13.4937210083008,-3.72058939933777,9.12190818786621,-16.3907051086426,-1.10612118244171,11.8082027435303,-11.6837043762207,-1.72382521629333,13.2973966598511,-8.6095495223999,-1.95845699310303,9.86411094665527,-10.1418380737305,-0.871489405632019,6.09563732147217,-14.2981729507446,0.924161851406097,4.97036266326904,-12.6940574645996,-0.780509769916534,3.31836366653442,-14.1736736297607,-1.14442837238312
walking,-2.41814374923706,-9.84016895294189,2.31279873847961,4.64953947067261,-11.9135475158691,-2.29364514350891,4.16112232208252,-10.8409452438354,-2.02070617675781,6.59363126754761,-14.839262008667,-0.593762040138245,15.8687686920166,-9.98382091522217,-2.82036972045898,9.51455783843994,-8.96389102935791,-1.54665434360504,8.35576438903809,-10.8696756362915,0.421379506587982,6.2392897605896,-13.4793558120728,-0.148440510034561,5.68383502960205,-12.4977331161499,-0.0335188247263432,-3.28005623817444,-9.63426780700684,-1.66157603263855,-0.881066203117371,-11.3820352554321,2.80600428581238,1.93930339813232,-12.3253507614136,-3.51947641372681,5.832275390625,-13.6373729705811,-1.78128612041473,11.295844078064,-9.12190818786621,-3.29442143440247,6.18661737442017,-12.6270198822021,-0.0861912593245506,5.15711069107056,-10.3764705657959,4.77882671356201,-2.02549457550049,-9.85453414916992,5.57848978042603,6.16267538070679,-11.4969568252563,-1.82438170909882,11.0085391998291,-12.3445043563843,-1.98239898681641,13.4027414321899,-7.58483076095581,2.9161376953125,13.1202249526978,-6.36378812789917,-5.09964942932129,4.46279191970825,-13.1250133514404,0.411802679300308,5.73650741577148,-11.841721534729,-0.756567716598511,3.6343982219696,-11.1330375671387,-0.612915635108948,-1.48440504074097,-11.4921684265137,-0.0670376494526863,3.82114601135254,-11.4155540466309,-1.02950668334961,7.43639039993286,-9.29907894134521,-1.03908348083496,7.83382797241211,-10.5536413192749,-0.90979665517807,12.9574193954468,-9.24640655517578,-0.991199493408203,13.5176630020142,-7.29273843765259,-1.23540806770325,7.47948598861694,-11.7028579711914,0.100556470453739,7.20175886154175,-12.7658834457397,0.957680702209473,1.62326872348785,-10.7451772689819,-0.799663364887238,0.550666391849518,-9.69172859191895,0.469263523817062,1.6903064250946,-10.3381633758545,2.41814374923706,5.58806657791138,-11.5304756164551,-4.22816038131714,6.92403125762939,-12.7610950469971,-0.339976638555527,13.800178527832,-10.7547540664673,-2.00155258178711,12.2822551727295,-9.12190818786621,-1.92014980316162,8.97825622558594,-7.71411800384521,0.905008256435394,8.95431423187256,-12.1529674530029,-1.08696758747101,4.93684387207031,-12.4881563186646,-1.2258312702179,-0.766144514083862,-10.1657800674438,-2.84431171417236,-0.363918662071228,-10.5392761230469,-1.31681096553802,2.50433492660522,-11.0037508010864,-2.61925673484802,5.47793340682983,-9.4044246673584,-1.76692080497742,7.66144561767578,-12.1864862442017,-2.07337856292725,15.030797958374,-8.39885997772217,1.47482824325562,10.9223480224609,-6.52180528640747,-3.43807363510132,4.95120906829834,-10.979808807373,-3.03105926513672
walking,1.25935006141663,-13.4649906158447,-2.90177249908447,5.49708700180054,-9.720458984375,-2.13562798500061,7.18260526657104,-11.9710083007813,-0.952892303466797,6.58405447006226,-5.57848978042603,-5.06613063812256,9.36132907867432,-7.62313842773437,-7.20654726028442,0.656011283397675,-5.68862342834473,-0.0478840321302414,3.6152446269989,-10.1466264724731,-1.21146607398987,17.9373588562012,-14.7865896224976,-0.416591107845306,11.8512983322144,-6.06690692901611,-1.01035308837891,9.03571701049805,-13.5272397994995,-1.94888019561768,3.74931979179382,-10.2328176498413,-1.01514148712158,2.73417830467224,-9.92157173156738,-2.3511061668396,3.92649078369141,-13.9965028762817,-3.88818359375,8.86333465576172,-10.0652236938477,-2.8969841003418,12.7515182495117,-6.72291851043701,-1.72861361503601,7.59919595718384,-11.8752403259277,-0.593762040138245,0.407014280557632,-9.63426780700684,-2.34631776809692,4.17069959640503,-9.50498104095459,-3.3423056602478,9.92157173156738,-11.1904983520508,-1.13963997364044,11.6118783950806,-7.00543403625488,-0.814028561115265,6.59841966629028,-10.5153341293335,-0.0861912593245506,0.627280831336975,-9.93114852905273,-1.43652105331421,3.12682747840881,-9.10275459289551,-3.62003302574158,10.1945104598999,-10.611102104187,-1.48919343948364,12.6030778884888,-5.63595056533813,-1.36948335170746,6.48349809646606,-9.93593692779541,-1.47961664199829,1.13963997364044,-9.62469100952148,-1.47003984451294,7.86734676361084,-9.28471374511719,-3.76847338676453,8.82502746582031,-9.35175228118896,-2.23139595985413,12.5312519073486,-5.14753341674805,-2.34631776809692,7.09162521362305,-9.55286502838135,-0.201112940907478,1.87226569652557,-9.2224645614624,-2.2170307636261,2.84910011291504,-9.71088218688965,-4.78840351104736,12.2008514404297,-10.6541976928711,0.244208574295044,13.8480625152588,-8.19295787811279,0.919373452663422,6.30153894424438,-10.3573169708252,-1.05823719501495,-0.565031588077545,-9.5815954208374,0.143652096390724,2.38462495803833,-10.7356004714966,-0.316034615039825,11.338939666748,-12.8089790344238,-0.651222884654999,10.7978496551514,-7.81946277618408,-2.82036972045898,5.82748699188232,-13.072340965271,0.325611442327499,-5.46835660934448,-10.8074264526367,0.325611442327499,3.26569104194641,-15.7059631347656,0.138863697648048,7.68059921264648,-11.4299192428589,-0.445321530103683,11.4155540466309,-10.5488529205322,-0.72304892539978,3.73016619682312,-13.8480625152588,-0.670376479625702,-2.02549457550049,-8.30309104919434,1.20188927650452,3.71580100059509,-12.8185558319092,-0.66079968214035,9.61511421203613,-12.7754602432251,-1.61848032474518,12.6557502746582,-8.92079544067383,-3.98873996734619
walking,4.2951979637146,-13.9534072875977,-3.19386506080627,-0.526724398136139,-8.25520706176758,-1.70467162132263,1.16837048530579,-10.936713218689,-0.445321530103683,12.1433906555176,-12.8903818130493,-0.306457817554474,10.5584297180176,-8.49462795257568,0.12449848651886,7.40287160873413,-15.4042940139771,-4.10366153717041,-0.129286885261536,-7.54173517227173,-4.26167917251587,1.33117616176605,-9.59596061706543,2.93050289154053,8.8872766494751,-11.5113220214844,-2.42293214797974,9.25598335266113,-9.16979217529297,-0.943315446376801,8.4515323638916,-11.3580932617187,-4.6830587387085,1.98718738555908,-9.33738708496094,-3.89297199249268,1.90578460693359,-11.5975131988525,-2.7629086971283,5.05176544189453,-14.2885961532593,-6.59363126754761,8.78672027587891,-10.596736907959,1.44130945205688,12.8903818130493,-6.98628044128418,-0.167594119906425,4.58729028701782,-16.5630874633789,-2.43729734420776,-0.746990919113159,-9.15063858032227,-2.51870012283325,1.20188927650452,-10.8984060287476,1.9632453918457,9.11233139038086,-17.1329078674316,-2.29843354225159,10.0364933013916,-8.40364837646484,-1.48919343948364,9.79707336425781,-16.2518405914307,-1.17315888404846,3.00711727142334,-11.2288055419922,-1.45567464828491,-2.04464817047119,-10.4004125595093,-1.13485157489777,11.7698955535889,-15.2750072479248,-3.59130263328552,10.596736907959,-8.27436065673828,-1.12048637866974,10.4099893569946,-13.417106628418,0.263362199068069,6.95755004882812,-15.7490587234497,0.995987892150879,2.10210919380188,-7.13472127914429,-2.14041638374329,4.09408473968506,-8.02536392211914,-1.85311210155487,20.1400241851807,-18.1863555908203,10.9702320098877,6.60320806503296,-12.7371530532837,-2.33674097061157,4.3143515586853,-7.51779317855835,2.49475812911987,5.76523780822754,-2.23139595985413,11.8369331359863,2.34631776809692,0.167594119906425,3.99831676483154,2.06859016418457,2.63841032981873,9.85453414916992,0.699106872081757,0.814028561115265,8.68137550354004,2.4899697303772,1.88184249401093,8.79150867462158,0.727837324142456,2.41814374923706,8.98304462432861,1.52271223068237,0.584185242652893,8.88248825073242,1.32638776302338,1.5753847360611,10.5775833129883,-0.31124621629715,-0.014365210197866,8.54730033874512,2.44208574295044,0.699106872081757,8.74362468719482,3.06457805633545,0.828393816947937,8.17380428314209,2.74375510215759,-1.00556468963623,8.62391471862793,2.6240451335907,0.914585053920746,11.6023015975952,1.5179238319397,-0.0526724383234978,7.82903957366943,2.3319525718689,1.05344879627228,7.24006605148315,2.47081613540649,-1.27371525764465,3.66791701316833,8.17859268188477,-14.0683288574219,1.15879356861115
walking,16.1369190216064,-11.4778032302856,-0.239420175552368,9.60553741455078,-7.39329481124878,1.45567464828491,6.47392129898071,-11.2527475357056,-0.555454790592194,-1.09175598621368,-10.6685628890991,-2.57137250900269,3.75889658927917,-8.05888271331787,0.105344876646996,10.3956241607666,-12.2247934341431,0.0191536135971546,9.20809936523438,-9.19852256774902,0.861912608146667,5.80833339691162,-10.5249109268188,-2.04464817047119,0.995987892150879,-8.66701030731201,-1.48440504074097,4.73094272613525,-10.9558668136597,-0.593762040138245,6.32548093795776,-10.8696756362915,5.36780023574829,10.9941740036011,-5.2672438621521,-1.23061966896057,5.96635055541992,-9.0452938079834,-5.01345825195312,1.12048637866974,-8.32224464416504,1.24977326393127,2.45645093917847,-8.94952583312988,0.876277804374695,6.27280855178833,-13.3213386535645,0.612915635108948,5.82748699188232,-11.1569795608521,0.814028561115265,9.46188545227051,-5.87058258056641,-0.335188239812851,6.12436771392822,-11.9614315032959,-3.6152446269989,0.967257499694824,-8.59518432617188,-2.26491475105286,2.22181916236877,-8.44674396514893,0.545877993106842,7.18260526657104,-11.2048635482788,0.790086567401886,12.8855934143066,-8.33182144165039,-0.928950250148773,6.29196214675903,-12.181697845459,0.0335188247263432,5.31033945083618,-11.6693391799927,-0.0957680642604828,-0.545877993106842,-8.93037223815918,-0.0957680642604828,5.24330186843872,-10.2998561859131,-2.3511061668396,13.072340965271,-9.61990261077881,-1.2258312702179,8.14986228942871,-8.4132251739502,-0.569819986820221,6.37336492538452,-11.9853734970093,0.344765037298203,-3.96958637237549,-6.94797325134277,-0.114921681582928,4.82671070098877,-8.92079544067383,-1.52271223068237,14.7770128250122,-9.25119495391846,1.15400516986847,7.48427438735962,-8.52814674377441,0.770932972431183,6.36857652664185,-10.237606048584,0.593762040138245,-3.39497804641724,-9.17936897277832,-0.679953277111053,6.26802015304565,-9.31344413757324,0.16280572116375,13.4506254196167,-8.79150867462158,-0.833182215690613,10.2471828460693,-9.48103904724121,2.26012635231018,4.93684387207031,-10.4578733444214,-0.986411094665527,-1.84832370281219,-11.3724584579468,-0.694318473339081,7.48427438735962,-10.9702320098877,-1.37427175045013,11.295844078064,-9.15063858032227,-0.354341864585876,11.2527475357056,-9.92157173156738,-0.464475125074387,4.92247867584229,-11.6310319900513,0.0239420160651207,-0.253785371780396,-11.7986259460449,-3.07415509223938,6.17704057693481,-11.7890491485596,-0.268150597810745,11.4778032302856,-10.2759132385254,-0.665588080883026,11.5113220214844,-8.62391471862793,0.900219857692719,6.75164890289307,-13.6325845718384,0.383072257041931
walking,-0.746990919113159,-8.36055278778076,0.823605358600616,4.54419469833374,-11.0468463897705,-1.14442837238312,9.44752025604248,-12.5168867111206,-0.689530074596405,14.3029613494873,-7.13950967788696,-4.65911674499512,7.0820484161377,-12.0811414718628,0.541089594364166,-0.627280831336975,-10.802638053894,-1.06302559375763,2.10689759254456,-10.4770269393921,-0.469263523817062,8.85375785827637,-12.3061971664429,0.244208574295044,11.0659999847412,-8.29830265045166,-1.27371525764465,8.25999546051025,-14.6046304702759,0.0335188247263432,0.943315446376801,-9.33259868621826,-2.22181916236877,1.35032975673676,-7.66144561767578,-1.06302559375763,8.6095495223999,-11.5352640151978,-1.46525144577026,9.52413463592529,-10.1274728775024,-0.110133275389671,9.80665016174316,-8.03972911834717,-2.28885674476624,6.52180528640747,-14.0491752624512,-3.4811692237854,-0.53630119562149,-7.42202520370483,-2.18351197242737,3.79720377922058,-13.2064161300659,0.675164878368378,6.71813011169434,-14.6142072677612,2.35589456558228,9.01177501678467,-9.09317779541016,-1.05823719501495,8.5712423324585,-12.6701154708862,-3.60087943077087,3.25611424446106,-11.7076463699341,-3.16034626960754,-1.87226569652557,-7.20175886154175,-2.05901336669922,7.09641361236572,-15.4282360076904,-2.11168599128723,8.14028549194336,-13.5128746032715,0.924161851406097,12.378023147583,-7.39329481124878,2.6623523235321,10.251971244812,-17.329231262207,-3.76368498802185,1.16837048530579,-8.98783302307129,-1.45567464828491,0.780509769916534,-10.4435081481934,-2.15478157997131,6.50265169143677,-15.2606420516968,-1.59932672977448,10.0317049026489,-10.0077629089355,-0.780509769916534,10.5727949142456,-10.8553104400635,0.368707060813904,6.61278486251831,-15.6389255523682,-0.737414121627808,1.29765737056732,-8.85375785827637,-2.42772054672241,3.40455484390259,-11.3676700592041,-2.81079268455505,20.6380195617676,-13.4649906158447,-0.627280831336975,15.5718879699707,-7.35498762130737,2.39899015426636,6.43082571029663,-15.1361427307129,0.612915635108948,0.402225881814957,-11.2144403457642,0.0957680642604828,2.06380176544189,-11.5831480026245,-1.19710087776184,8.39885997772217,-14.3460569381714,-1.93451499938965,14.0348100662231,-9.12190818786621,-1.23061966896057,6.19140577316284,-13.239935874939,1.20188927650452,-0.234631761908531,-12.1098718643188,0.588973641395569,1.94888019561768,-11.4299192428589,-0.555454790592194,9.27513694763184,-12.4929447174072,-0.545877993106842,11.6214551925659,-10.2471828460693,-1.92014980316162,5.58806657791138,-11.7267999649048,-0.0957680642604828,1.95366859436035,-11.1186723709106,0.521935999393463,2.73896670341492,-8.73404788970947,1.10133278369904
walking,8.7292594909668,-11.3437280654907,0.37349545955658,12.732364654541,-8.50899314880371,-3.32794046401978,5.61200857162476,-11.1904983520508,1.17794728279114,4.8793830871582,-11.9279127120972,-0.794874966144562,0.593762040138245,-10.0652236938477,1.78128612041473,7.55610036849976,-11.0707883834839,-0.72304892539978,13.4697790145874,-9.543288230896,-2.77248549461365,4.6830587387085,-10.5727949142456,1.5753847360611,3.50511121749878,-11.7555303573608,-0.790086567401886,1.2258312702179,-9.57201862335205,1.944091796875,6.08606052398682,-11.7363767623901,-0.761356115341187,14.5328044891357,-9.07881259918213,-2.26012635231018,6.14352178573608,-10.611102104187,1.14442837238312,4.22337198257446,-11.1569795608521,-1.44609785079956,-1.16358196735382,-10.1849336624146,0.344765037298203,7.41244840621948,-9.93593692779541,0.239420175552368,11.113883972168,-8.94473743438721,0.090979665517807,6.5553240776062,-10.3573169708252,-0.665588080883026,6.11479091644287,-10.9941740036011,-7.69017601013184,2.23139595985413,-8.37012958526611,-3.16513466835022,4.71657752990723,-12.8520746231079,0.780509769916534,2.86825370788574,-16.2901477813721,-0.469263523817062,10.788272857666,-9.48582744598389,2.54264211654663,9.90720653533936,-3.68228220939636,0.234631761908531,7.7955207824707,-11.2814788818359,-5.08528423309326,2.71981310844421,-7.17302846908569,-1.35511815547943,3.54341840744019,-11.2431707382202,0.742202520370483,11.0085391998291,-13.3069734573364,1.06302559375763,13.3452806472778,-8.14028549194336,2.07337856292725,7.97747993469238,-15.9597482681274,-1.06302559375763,2.84431171417236,-11.4011888504028,-1.57059633731842,0.746990919113159,-8.27436065673828,0.478840351104736,7.42202520370483,-11.8656635284424,0.22505496442318,15.5862531661987,-7.76679039001465,-0.502782344818115,9.74918937683105,-11.4107656478882,3.56736063957214,5.21935987472534,-10.5344877243042,1.77170920372009,5.34385824203491,-4.60644388198853,7.04852962493896,3.96479797363281,1.18752408027649,7.44596719741821,0.593762040138245,2.95444488525391,9.57201862335205,2.83952331542969,1.69509482383728,8.20732307434082,1.62326872348785,3.11725068092346,7.94396114349365,1.84353530406952,2.13562798500061,8.58560752868652,3.40934324264526,0.761356115341187,12.6365966796875,4.55377149581909,3.2082302570343,10.1322612762451,4.82192230224609,-0.301669418811798,7.39329481124878,4.85544109344482,1.40300214290619,8.50420475006104,2.11168599128723,2.24097275733948,11.7076463699341,1.82438170909882,2.47081613540649,5.90410137176514,3.13161587715149,5.51624059677124,11.0995187759399,3.48595762252808,1.90578460693359,8.69095230102539
walking,3.76847338676453,-4.18506479263306,-0.871489405632019,9.42836666107178,-15.9597482681274,1.75734400749207,6.48828649520874,-10.251971244812,-2.69108271598816,12.3061971664429,-6.83305168151855,-1.85311210155487,7.91044235229492,-17.3627510070801,0.402225881814957,3.32794046401978,-9.39484786987305,0.0574608407914639,2.21224236488342,-9.47146224975586,-1.23061966896057,7.67581081390381,-13.5990657806396,-0.0287304203957319,12.2247934341431,-9.37090587615967,-1.73340201377869,8.77235507965088,-11.4394960403442,1.07260239124298,4.39096593856812,-13.5032978057861,0.0,-0.90979665517807,-10.0556468963623,-2.05422496795654,4.92726707458496,-11.827356338501,-0.670376479625702,11.2431707382202,-10.9127712249756,-2.33674097061157,12.210428237915,-7.43639039993286,-2.06380176544189,5.38695383071899,-13.5368165969849,-0.277727395296097,-1.43652105331421,-9.7013053894043,-1.2641384601593,3.10767388343811,-13.2064161300659,-2.88740730285645,7.97269153594971,-10.3716821670532,-1.29286897182465,12.1721210479736,-7.953537940979,0.335188239812851,6.17704057693481,-14.0539636611938,-2.61925673484802,0.354341864585876,-8.37012958526611,-2.61925673484802,1.07739078998566,-12.0284690856934,1.40779054164886,5.48272180557251,-11.4394960403442,1.26892685890198,11.3628816604614,-9.29907894134521,4.71657752990723,9.75876617431641,-9.26077175140381,-2.2170307636261,3.90254878997803,-11.5639944076538,-3.62482142448425,1.20188927650452,-6.80910968780518,4.37181234359741,6.08606052398682,-12.9047470092773,-0.292092621326447,9.64863300323486,-11.5065336227417,1.24019646644592,11.3293628692627,-7.74284839630127,1.84353530406952,11.338939666748,-15.5575227737427,-4.65911674499512,3.45243883132935,-9.58638381958008,-1.77170920372009,1.20188927650452,-10.1418380737305,-2.30801033973694,8.61433792114258,-13.0196685791016,-0.84754741191864,11.9949502944946,-10.5009689331055,-0.301669418811798,9.81143856048584,-8.33182144165039,0.766144514083862,5.87058258056641,-13.4123182296753,-0.306457817554474,0.464475125074387,-8.78193187713623,-1.49398183822632,5.832275390625,-12.5791358947754,-0.770932972431183,11.1761331558228,-12.5982894897461,-1.67594122886658,12.2152166366577,-6.79474449157715,-2.68150591850281,7.38371801376343,-15.2750072479248,1.52750062942505,-1.20667767524719,-10.3381633758545,-1.74776721000671,3.21301865577698,-11.6549739837646,-2.07816696166992,10.7643308639526,-12.9669961929321,-1.944091796875,13.6661033630371,-8.55208873748779,-1.10612118244171,7.46033239364624,-13.3787994384766,0.837970614433289,0.541089594364166,-11.5544176101685,0.0287304203957319,2.53306531906128,-10.3621053695679,-0.0814028605818748
walking,9.99339771270752,-13.9055233001709,-0.732625722885132,9.4427318572998,-7.67581081390381,-4.69263553619385,6.97191524505615,-11.5065336227417,0.890643060207367,4.48673391342163,-12.6988458633423,0.105344876646996,1.24977326393127,-11.6262435913086,-1.5945383310318,9.43315505981445,-13.7283525466919,-1.39342534542084,12.5025215148926,-7.79073238372803,-1.03429508209229,7.22091245651245,-12.4833679199219,0.833182215690613,1.85311210155487,-11.295844078064,-0.181959331035614,1.44609785079956,-10.433931350708,-1.21146607398987,8.5903959274292,-12.3014087677002,0.646434485912323,14.3269033432007,-9.34217548370361,-0.526724398136139,7.7763671875,-11.650185585022,2.01112937927246,3.07894349098206,-11.6070899963379,0.885854601860046,2.13562798500061,-9.63905620574951,1.65678763389587,5.11401462554932,-10.8600988388062,-0.790086567401886,13.3404922485352,-7.96311473846436,-5.16189908981323,5.55933618545532,-11.827356338501,0.967257499694824,8.40843677520752,-14.2167692184448,0.699106872081757,-4.51067590713501,-8.69095230102539,0.234631761908531,4.83149909973145,-11.6837043762207,-0.177170932292938,12.1146602630615,-10.0700120925903,0.727837324142456,8.12592029571533,-9.72524738311768,-1.16837048530579,1.97761058807373,-12.8424978256226,-3.28484463691711,1.10612118244171,-10.8505220413208,-2.06859016418457,4.53940629959106,-14.2024040222168,0.742202520370483,10.2998561859131,-13.3883762359619,5.31033945083618,7.24006605148315,-7.71411800384521,0.574608385562897,12.746729850769,-8.32703304290771,-3.93127918243408,7.98226833343506,-10.2280292510986,-1.13006317615509,2.04464817047119,-7.53694677352905,-1.14442837238312,1.66157603263855,-10.3477401733398,0.454898327589035,10.9558668136597,-12.2583122253418,-0.229843363165855,14.9062995910645,-7.49863958358765,0.579396784305573,7.7763671875,-15.4473896026611,0.636857628822327,1.87705409526825,-11.4299192428589,-2.05901336669922,-0.665588080883026,-10.2807016372681,0.900219857692719,8.87291145324707,-12.5456171035767,-0.636857628822327,15.3851404190063,-8.4706859588623,1.21146607398987,8.28872585296631,-11.4347076416016,1.16358196735382,5.12359142303467,-13.254301071167,1.18752408027649,1.60411512851715,-8.83939266204834,-1.24977326393127,5.71735382080078,-12.0141038894653,0.766144514083862,14.6046304702759,-10.7356004714966,0.718260526657104,9.16021537780762,-9.50976943969727,0.18674772977829,7.05810642242432,-11.8034143447876,-1.05344879627228,-4.30956315994263,-10.965443611145,-1.80522811412811,1.66157603263855,-12.8712282180786,-1.85311210155487,9.35175228118896,-14.2119808197021,-0.16280572116375,10.4099893569946,-13.283031463623,-1.54665434360504
walking,10.6206789016724,-7.57525396347046,-4.23294878005981,10.4387197494507,-10.4818153381348,-0.268150597810745,6.2584433555603,-15.0643167495728,0.565031588077545,3.17471146583557,-12.167332649231,-2.15956997871399,-1.90099620819092,-10.1322612762451,-2.14520478248596,-3.36145925521851,-10.9031944274902,-0.617704033851624,4.24731397628784,-11.8800287246704,-2.01112937927246,7.50342798233032,-12.1529674530029,-0.469263523817062,10.2184524536133,-11.4969568252563,-1.13006317615509,12.9430541992188,-8.61912631988525,-2.02070617675781,13.0771293640137,-6.10042572021484,0.0191536135971546,7.90086555480957,-12.4067535400391,0.31124621629715,6.59363126754761,-12.378023147583,0.392649084329605,1.66636443138123,-10.8457336425781,-1.04387199878693,2.94486808776855,-11.5592060089111,-1.29765737056732,2.18351197242737,-9.46188545227051,0.852335810661316,4.97515106201172,-11.1521911621094,-1.46046304702759,9.36132907867432,-13.6900453567505,2.09253239631653,12.4785795211792,-11.0420579910278,-0.253785371780396,12.4067535400391,-7.99663352966309,0.656011283397675,9.66299819946289,-9.39963626861572,2.10689759254456,6.56968927383423,-12.0619878768921,1.19231247901917,5.6934118270874,-11.678915977478,1.5945383310318,-0.00957680679857731,-10.4674501419067,-0.24899697303772,-1.56101953983307,-8.73404788970947,0.833182215690613,3.62960982322693,-11.2719011306763,-1.76213240623474,8.8872766494751,-11.5783596038818,-1.31681096553802,10.5727949142456,-11.2527475357056,-0.603338837623596,16.3859157562256,-8.53772354125977,-1.91057300567627,5.66468143463135,-11.2431707382202,0.191536128520966,0.0335188247263432,-10.1992988586426,-1.49877023696899,5.37737703323364,-10.2567596435547,-0.469263523817062,8.78672027587891,-11.2671127319336,0.699106872081757,12.6844806671143,-7.41723680496216,-1.21146607398987,7.94874954223633,-12.2391586303711,-2.00155258178711,0.900219857692719,-9.43315505981445,-1.92972660064697,0.569819986820221,-11.2910556793213,-0.335188239812851,10.2807016372681,-13.623007774353,1.10612118244171,11.0947303771973,-8.52814674377441,-0.416591107845306,9.79228496551514,-14.0443868637085,-5.49708700180054,1.88184249401093,-8.41801357269287,-3.02627086639404,1.56580793857574,-9.897629737854,2.64798712730408,8.34139919281006,-14.6142072677612,0.823605358600616,10.3525285720825,-10.1609916687012,-2.53785371780396,8.53772354125977,-11.8656635284424,-2.15956997871399,5.43483781814575,-14.1018476486206,-3.39018964767456,1.85790050029755,-8.61912631988525,-0.679953277111053,3.30878663063049,-12.9430541992188,0.0430956296622753,13.948618888855,-15.3707752227783,2.47560453414917,12.1194486618042,-5.22893667221069,-0.775721371173859
